Tutorial Group,Project Group,Student ID,School,Name,Gender,CGPA
26,F,279,EEE,Felix Liu,Male,3.95
26,F,4127,EEE,Fatin Binti Ahmad,Female,4.2
26,F,5219,CCDS,Owen Lee,Male,4.19
26,F,3625,CEE,Vera Tan,Female,4.0
26,F,1045,CCDS,Diya Singh,Female,4.09
26,G,3835,SoH,Jacob Wang,Male,4.26
26,G,2691,CCEB,Ruby Lee,Female,3.9
26,G,3685,CoE,Rishabh Sharma,Male,4.06
26,G,574,MAE,Daphne Lim,Female,4.15
26,G,1650,MAE,Siti Nurbaya,Female,4.05
26,H,3331,CCDS,Hugo Wang,Male,4.02
26,H,3775,MSE,Ivy Tan,Female,4.19
26,H,2155,WKW SCI,Victor Black,Male,4.14
26,H,3765,CCDS,Aria Cook,Female,4.01
26,H,5604,SoH,Eshan,Female,4.05
26,I,5058,WKW SCI,Ryan Bennett,Male,4.22
26,I,5521,EEE,Kendra Alvarado,Female,3.91
26,I,1053,EEE,Milo Zhao,Male,4.1
26,I,1260,CCEB,Hafsa Khan,Female,4.14
26,I,1342,MAE,Maria Lam,Female,4.04
26,J,285,EEE,Ibrahim Zain,Male,4.03
26,J,3730,CCEB,Kazuko Nishida,Female,4.17
26,J,3254,MAE,Zoe Sanchez,Female,4.03
26,J,5880,MSE,Kira Yang,Female,4.03
26,J,3590,CoB (NBS),Kelsey Lim,Female,4.02
27,A,703,CoE,Aarav Yadav,Male,4.3
27,A,2127,EEE,Mila Collins,Female,3.87
27,A,212,SoH,Karan Joshi,Male,4.17
27,A,1844,EEE,Isabella Morris,Female,3.95
27,A,5757,CoE,Sonia Bukhari,Female,4.1
27,B,4239,EEE,Mohammed Sadiq,Male,3.75
27,B,1449,CCDS,Olivia Johnson,Female,4.52
27,B,181,CoB (NBS),Kunal Patel,Male,3.97
27,B,790,CCEB,Hui Chen,Female,4.19
27,B,1635,CEE,Minjie,Female,4.1
27,C,3749,CoE,Jonathan Wong,Male,4.2
27,C,5347,LKCMedicine,Nadia Ali,Female,3.91
27,C,1773,SPMS,Daniel Baker,Male,4.15
27,C,3504,MSE,Alexis Lee,Female,4.0
27,C,1232,CCEB,Liana Goh,Female,4.1
27,D,257,CCDS,Arnav Kumar,Male,3.85
27,D,3196,CoB (NBS),Zara Bennett,Female,4.27
27,D,137,EEE,Lucas Ramirez,Male,4.0
27,D,5288,CCEB,Talia Wang,Female,4.17
27,D,1821,SPMS,Hannah Wang,Female,4.1
27,E,2139,CCDS,Brody Hughes,Male,4.2
27,E,4711,ASE,Ella Young,Female,3.92
27,E,4904,MAE,Nicolas Zhao,Male,4.12
27,E,5456,CEE,Nora Wu,Female,4.01
27,E,1767,SBS,Mei Xing,Female,4.09
27,F,961,CoB (NBS),Fei Hong Lim,Male,3.9
27,F,3702,CCDS,Mira Ng,Female,4.2
27,F,2739,MSE,Jett Wu,Male,4.06
27,F,5436,CoB (NBS),Suri Chang,Female,4.16
27,F,3752,SSS,Tania Chan,Female,4.08
27,G,3469,CCDS,Khalil Khan,Male,4.19
27,G,5076,EEE,Rekha Menon,Female,3.92
27,G,2166,MAE,Oscar Lee,Male,4.11
27,G,705,CCDS,Aarti Desai,Female,4.02
27,G,872,SBS,Aria Wilson,Female,4.07
27,H,4367,MAE,Santiago Garcia,Male,3.9
27,H,2259,NIE,Ella Safira,Female,4.2
27,H,5331,CoE,Alexander Hill,Male,4.08
27,H,3786,ADM,Anjali Tan,Female,4.15
27,H,2002,SSS,Cynthia Sun,Female,4.06
27,I,1122,CCDS,Vinay Bhatia,Male,4.18
27,I,3387,CoB (NBS),Riley Tsai,Female,3.92
27,I,1083,EEE,Shinji Saito,Male,4.1
27,I,578,MAE,Sadia Awan,Female,4.02
27,I,3727,MAE,Zaira Binti Karim,Female,4.05
27,J,2195,SPMS,Vikas Sharma,Male,3.9
27,J,5892,CCDS,Rhea Sharma,Female,4.19
27,J,196,SPMS,Dominic Scott,Male,4.09
27,J,4880,CoB (NBS),Akira Yoshida,Female,4.15
27,J,2022,CoB (NBS),Sana Iqbal,Female,4.02
28,A,524,CCDS,Xander Lawson,Male,4.26
28,A,2565,CoB (NBS),Priya Patel,Female,3.86
28,A,3880,CoB (NBS),Xiangrong,Male,4.1
28,A,3446,SoH,Lina Abdullah,Female,4.0
28,A,3182,SoH,Rylan King,Male,4.05
28,B,5039,MAE,Peter Harris,Male,3.88
28,B,3830,CCEB,Ivy Pineda,Female,4.22
28,B,1320,EEE,Steve Lau,Male,4.01
28,B,5424,EEE,Ria Patel,Female,4.19
28,B,2705,MAE,Ming Feng Tan,Male,4.05
28,C,2738,ASE,Mark Johnson,Male,4.18
28,C,498,CoB (NBS),Emma Hall,Female,3.88
28,C,5579,MAE,Julian Li,Male,4.1
28,C,5186,SoH,Rong Liu,Female,4.02
28,C,5256,SSS,Sergio Moreno,Male,4.03
28,D,256,CCEB,Elijah Carter,Male,3.9
28,D,4789,ADM,Rashidah Binti Ibrahim,Female,4.2
28,D,725,SPMS,Eddie Cheung,Male,4.02
28,D,1419,CCEB,Nirmala Iyer,Female,4.18
28,D,4865,MSE,Chloe Wilson,Female,4.08
28,E,4827,WKW SCI,Liam Lewis,Male,4.17
28,E,1477,CoB (NBS),Nina Chang,Female,3.88
28,E,3156,CoB (NBS),Arif Hussain,Male,4.1
28,E,4649,MAE,Nur Fatimah,Female,4.04
28,E,3879,CCEB,Camille Chen,Female,4.14
28,F,4358,SoH,Mason Reyes,Male,3.92
28,F,4004,EEE,Neela Nair,Female,4.2
28,F,5439,CoB (NBS),Kenshin Watanabe,Male,4.02
28,F,2080,SSS,Lily Cook,Female,4.18
28,F,5601,CoB (NBS),Alia Khan,Female,4.14
28,G,3297,SPMS,Aaron Huskel,Male,4.15
28,G,4313,CCEB,Aubrey Morgan,Female,3.9
28,G,495,CoB (NBS),Max Chen,Male,4.09
28,G,4316,CoB (NBS),Savannah Cooper,Female,4.04
28,G,1237,MAE,Aditi Sharma,Female,4.14
28,H,5958,CEE,Sebastian Wright,Male,4.0
28,H,2518,SSS,Lian Tan,Female,4.2
28,H,859,CoB (NBS),Raymond Ho,Male,4.02
28,H,3735,CoB (NBS),Sophie Chen,Female,4.17
28,H,2035,CCEB,Madison Reed,Female,4.1
28,I,3096,EEE,Victor Andreyev,Male,4.12
28,I,5490,CoE,Alana Tan,Female,4.0
28,I,361,SoH,Bilal Zafar,Male,4.08
28,I,772,SSS,Nazia Rehman,Female,4.06
28,I,525,CoB (NBS),Stella Chang,Female,4.12
28,J,5731,MAE,Oliver Wong,Male,4.01
28,J,4780,SoH,Zoe Ali,Female,4.19
28,J,1413,SPMS,Zach Lim,Male,4.02
28,J,2429,CCEB,Misha Devi,Female,4.14
28,J,1771,CoB (NBS),Asha Binti,Female,4.11
29,A,2965,SBS,Ethan Young,Male,4.2
29,A,4451,CCDS,Kiran Tiwari,Female,3.9
29,A,5614,SPMS,Faris Bin Mohd,Male,4.15
29,A,2596,EEE,Madison Gray,Female,4.03
29,A,5895,EEE,Kai Ren Ng,Male,4.1
29,B,1515,CoB (NBS),Tianming,Male,3.8
29,B,5323,MAE,Sadia Khan,Female,4.52
29,B,2081,CoE,Xiao Jun,Male,4.02
29,B,213,CoB (NBS),Ananya Sharma,Female,4.18
29,B,729,EEE,Rongwei,Male,4.09
29,C,4399,EEE,Jamal Karim,Male,4.19
29,C,857,ASE,Lucy Barnes,Female,3.9
29,C,5164,SSS,Yong Jie,Male,4.12
29,C,2844,CCDS,Ritika Bansal,Female,4.03
29,C,3124,CoB (NBS),Jason Lim,Male,4.09
29,D,4026,CoB (NBS),Shanwei,Male,3.9
29,D,929,CoB (NBS),Poppy Smith,Female,4.27
29,D,4854,SoH,Shahid Raza,Male,4.03
29,D,5389,CoE,Skylar Tan,Female,4.15
29,D,4031,SBS,Silas Tan,Male,4.06
29,E,1488,SBS,Raymond Smith,Male,4.18
29,E,2772,EEE,Alyssa Carter,Female,3.97
29,E,2526,CoB (NBS),Xander Lee,Male,4.12
29,E,1823,CoB (NBS),Aria Lim,Female,4.04
29,E,1197,EEE,Rahul Reddy,Male,4.05
29,F,496,CCDS,Zachary Price,Male,3.91
29,F,4286,LKCMedicine,Evelyn Green,Female,4.27
29,F,823,CoB (NBS),Tobias Tan,Male,4.03
29,F,2692,SSS,Nadia Cahyani,Female,4.15
29,F,3311,SBS,Riya Tan,Female,4.1
29,G,2548,MAE,Panshi,Male,4.18
29,G,4339,SSS,Janelle Tan,Female,4.0
29,G,5742,NIE,Joshua Murphy,Male,4.11
29,G,1290,EEE,Huanqing,Female,4.05
29,G,4528,SSS,Nurul Hani,Female,4.1
29,H,1959,NIE,Elias Carter,Male,3.95
29,H,2733,CoB (NBS),Christina Tan,Female,4.2
29,H,1525,LKCMedicine,Brayden Adams,Male,4.04
29,H,2216,CoB (NBS),Alisha Iyer,Female,4.13
29,H,2194,SoH,Maya Li,Female,4.09
29,I,4661,SPMS,Jasper Zhang,Male,4.15
29,I,1104,CoE,Nisha Singh,Female,4.01
29,I,4734,WKW SCI,Surya Kumar,Male,4.1
29,I,3347,WKW SCI,Kelly Ng,Female,4.06
29,I,2829,SBS,Gemma Jenkins,Female,4.09
29,J,942,EEE,Hao Xun,Male,3.96
29,J,202,CoE,Kimberly Lim,Female,4.18
29,J,3278,WKW SCI,Nadeem Ali,Male,4.04
29,J,367,SBS,Avery Wilson,Female,4.11
29,J,3307,SSS,Eva Wang,Female,4.09
3,A,3028,CEE,Hunter Green,Male,4.97
3,A,4764,EEE,Evelyn Wong,Female,3.85
3,A,2121,MSE,Jianli,Male,4.2
3,A,2680,MAE,Nida Waseem,Female,4.0
3,A,4723,CoE,Asher Brown,Male,4.15
3,B,1710,CoE,Mansoor Aslam,Male,3.95
3,B,3152,CEE,Lily Zhou,Female,4.2
3,B,1782,CCDS,Harvey Smith,Male,4.05
3,B,585,SoH,Naina Kapoor,Female,4.12
3,B,5580,SSS,Wei Fang,Male,4.12
3,C,1648,MAE,Benjamin Hernandez,Male,4.79
3,C,3569,MAE,Neha Sharma,Female,3.86
3,C,2701,CEE,Nguyen Van Tam,Male,4.18
3,C,1242,CCEB,Qing Li,Female,4.01
3,C,5730,EEE,Qing Zhao,Male,4.11
3,D,2124,CCDS,Keith Tan,Male,3.96
3,D,310,SSS,Zeeshan Bukhari,Female,4.17
3,D,2119,EEE,Khairul Anuar Bin Mohd,Male,4.05
3,D,584,CCEB,Ella Cheung,Female,4.1
3,D,3296,MAE,Christian Ward,Male,4.11
3,E,1314,CCDS,Nashit Bhatia,Male,4.22
3,E,3612,CoB (NBS),Maya Zhang,Female,3.9
3,E,3409,CCDS,Milo Tan,Male,4.17
3,E,3740,ADM,Zuri Lin,Female,4.02
3,E,5842,EEE,Harvey Tan,Male,4.1
3,F,3463,MAE,Felix Tsang,Male,4.0
3,F,650,SPMS,Olivia Goh,Female,4.15
3,F,3237,SPMS,Tomi Budi,Male,4.05
3,F,4981,EEE,Aditi Bhatia,Female,4.1
3,F,668,EEE,Riya Desai,Female,4.08
3,G,1144,MSE,Gabriel Wood,Male,4.22
3,G,1947,MAE,Keira Lee,Female,3.94
3,G,2061,CCDS,Leo Li,Male,4.15
3,G,26,WKW SCI,Autumn Diaz,Female,4.03
3,G,5187,CoB (NBS),Rita Rani,Female,4.05
3,H,4291,CEE,Ethan Lee,Male,4.02
3,H,5781,MAE,Hina Bhatia,Female,4.15
3,H,1054,WKW SCI,Zeeshan Iqbal,Male,4.06
3,H,1474,CEE,Riya Shah,Female,4.09
3,H,1693,SoH,Jasmine Sari,Female,4.05
3,I,2746,CoE,Xuan Zhang,Male,4.2
3,I,5989,EEE,Rachel Ong,Female,3.96
3,I,3414,CoB (NBS),Keng Tan,Male,4.15
3,I,341,CCDS,Cecilia Chen,Female,4.03
3,I,3405,CoB (NBS),Nadia Noor,Female,4.03
3,J,3418,CoB (NBS),Kobe Alexander,Male,4.02
3,J,5379,WKW SCI,Gita Saputra,Female,4.15
3,J,2098,SoH,Zhen Yu,Male,4.09
3,J,2764,CEE,Maya Patel,Female,4.09
3,J,3045,EEE,Jing Xuan,Female,4.03
30,A,2942,MAE,Kai Li,Male,4.26
30,A,167,SPMS,Nurul Farah,Female,3.85
30,A,2677,CoE,Thomas Collins,Male,4.18
30,A,1347,MAE,Ananya Nair,Female,4.01
30,A,3675,CCDS,Lian Xu,Female,4.11
30,B,3553,LKCMedicine,Colton Huang,Male,3.88
30,B,3162,CEE,Mi-kyung Han,Female,4.52
30,B,3149,MAE,Keshav Yadav,Male,4.01
30,B,1592,SBS,Patricia White,Female,4.2
30,B,5176,MAE,Xiao Chen,Male,4.11
30,C,81,MAE,Kieran Lewis,Male,4.22
30,C,5678,CCDS,Aadhya Reddy,Female,3.9
30,C,3269,CoE,Dylan Nguyen,Male,4.18
30,C,636,EEE,Areeba Bukhari,Female,4.02
30,C,4237,CoB (NBS),Mason Wong,Male,4.08
30,D,5915,SPMS,Mason Smith,Male,3.88
30,D,4984,CEE,Ayesha Binti Rahman,Female,4.25
30,D,2537,CCDS,Michael Brown,Male,4.01
30,D,814,SSS,Jasmine Ng,Female,4.2
30,D,5752,CCDS,Kieran Wu,Male,4.08
30,E,946,WKW SCI,Jack Martin,Male,4.2
30,E,244,SSS,Atsuko Taniguchi,Female,3.91
30,E,3444,SBS,Kunal Tan,Male,4.15
30,E,3567,SSS,Sofia Ramirez,Female,4.02
30,E,4973,MAE,James Bailey,Male,4.07
30,F,874,MAE,Owais Bukhari,Male,3.96
30,F,5177,MSE,Huma Malik,Female,4.22
30,F,3795,CCDS,Jing Wei,Male,4.02
30,F,531,CoB (NBS),Ava King,Female,4.2
30,F,2589,CCDS,Anthony Hughes,Male,4.04
30,G,2448,CoE,Han Song Lim,Male,4.2
30,G,1164,SoH,Huma Qureshi,Female,3.91
30,G,3517,SBS,Brandon Lee,Male,4.14
30,G,197,EEE,Vivian Tan,Female,4.07
30,G,1873,SoH,Rhea Reddy,Female,4.15
30,H,3647,CCEB,Gavin Walker,Male,3.97
30,H,5702,NIE,Harriet Rivera,Female,4.22
30,H,2096,NIE,Seng Hua Lim,Male,4.02
30,H,383,SSS,Roxanne Chan,Female,4.19
30,H,3828,CCEB,Kelly Lee,Female,4.15
30,I,422,CoB (NBS),Riley Johnson,Male,4.19
30,I,4408,CCDS,Biaochun,Female,4.0
30,I,50,EEE,Nida Malik,Male,4.12
30,I,4596,MAE,Siti Zulaikha Binti Rahim,Female,4.1
30,I,165,SoH,Xena Wong,Female,4.12
30,J,4440,SSS,Elijah Wong,Male,4.01
30,J,5494,SSS,Sania Malik,Female,4.21
30,J,5279,EEE,Trevor Lim,Male,4.03
30,J,1628,MAE,Anushka Mehra,Female,4.17
30,J,2931,MAE,Maisie Lee,Female,4.11
31,A,2652,CCDS,Elijah Lewis,Male,4.27
31,A,4502,SBS,Hailey Lin,Female,3.88
31,A,5864,SoH,Landon Parker,Male,4.16
31,A,5783,MAE,Maya Rajan,Female,4.02
31,A,3919,CCDS,Zain Bin Ali,Male,4.1
31,B,5774,NIE,Imran Ashraf,Male,3.85
31,B,69,CEE,Suhana Bhat,Female,4.79
31,B,336,EEE,Arjun Singh,Male,4.0
31,B,2277,CCDS,Olive Wang,Female,4.22
31,B,3672,CoB (NBS),Toni Agustian,Male,4.1
31,C,4149,EEE,Sora Inoue,Male,4.2
31,C,3959,CEE,Vivian Cooper,Female,3.89
31,C,4421,SoH,Ryder Li,Male,4.15
31,C,5360,EEE,Vania Alonzo,Female,4.05
31,C,2809,ASE,Logan Wong,Male,4.08
31,D,5675,WKW SCI,Boris Mikhailov,Male,3.87
31,D,5700,SBS,Bina Patel,Female,4.27
31,D,2459,CCEB,Bodhi Chen,Male,4.02
31,D,4640,CoB (NBS),Siti Sarah,Female,4.2
31,D,3649,CoB (NBS),Damon Wu,Male,4.08
31,E,3987,CoB (NBS),Harish Kumar,Male,4.19
31,E,2431,CCEB,Ella Gonzalez,Female,3.92
31,E,5168,SPMS,Gideon Hayes,Male,4.15
31,E,5222,CoB (NBS),Claire Tan,Female,4.06
31,E,2890,ASE,Ryan Baker,Male,4.06
31,F,3,SBS,Isaac Liu,Male,3.9
31,F,5171,CoB (NBS),Peyton Bell,Female,4.25
31,F,4603,CCDS,Henry Tsang,Male,4.02
31,F,2787,MAE,Lina Binti Zain,Female,4.2
31,F,629,MSE,Jessica Lim,Female,4.16
31,G,514,EEE,Gabriel Edwards,Male,4.19
31,G,190,CCDS,Hana Binti Mohd,Female,4.0
31,G,4190,CoB (NBS),Dustin Young,Male,4.14
31,G,365,CoB (NBS),Chloe Torres,Female,4.09
31,G,1818,CCEB,Megan Sari,Female,4.15
31,H,1172,NIE,Liam Rivera,Male,3.91
31,H,5310,SBS,Jasmine Chen,Female,4.25
31,H,2706,CoB (NBS),Kamran Ahmed,Male,4.03
31,H,169,EEE,Moe Yamashita,Female,4.19
31,H,4887,CCDS,Cathy Tan,Female,4.15
31,I,4294,CCDS,Vikas Yadav,Male,4.16
31,I,1709,EEE,Anjali Rao,Female,4.01
31,I,5309,EEE,Deepak Nair,Male,4.13
31,I,752,SBS,Sophie Chiu,Female,4.09
31,I,2555,SBS,Kavya Singh,Female,4.14
31,J,2225,MAE,Toby Lim,Male,3.95
31,J,5474,CoB (NBS),Samara Khan,Female,4.22
31,J,325,MAE,Kenta Yamada,Male,4.05
31,J,236,EEE,Mika Sato,Female,4.19
31,J,3976,CoB (NBS),Aarohi Verma,Female,4.12
32,A,3157,EEE,Dingqi,Male,4.3
32,A,1721,SBS,Aisya Binti Azhar,Female,3.85
32,A,3610,CEE,Caleb Nelson,Male,4.14
32,A,5556,CEE,Yuki Mori,Female,4.02
32,A,4094,CoB (NBS),Isla Ross,Female,4.09
32,B,2054,CEE,Xiaofang,Male,3.85
32,B,3365,SPMS,Yasmin Cruz,Female,4.26
32,B,909,CoB (NBS),Yang Chen,Male,4.01
32,B,5410,CoB (NBS),Ying Xiu,Female,4.19
32,B,5143,CEE,Kien Vo,Male,4.09
32,C,2637,SoH,Derek Chen,Male,4.22
32,C,4765,CCEB,Nora Hall,Female,3.94
32,C,4978,CoE,Igor Petrov,Male,4.11
32,C,240,CoB (NBS),Aditi Suresh,Female,4.03
32,C,102,SSS,Hector Mendoza,Male,4.06
32,D,4463,EEE,Alvin Khor,Male,3.9
32,D,1285,MAE,Xingyu,Female,4.2
32,D,1684,NIE,Mason Carter,Male,4.02
32,D,4206,CCEB,Addison Ward,Female,4.18
32,D,2191,SPMS,Oliver Reed,Male,4.05
32,E,981,SPMS,Leonardo Wu,Male,4.19
32,E,1349,SSS,Hua Lin,Female,3.95
32,E,2410,SPMS,Rylan Cooper,Male,4.1
32,E,2944,SSS,Sara Lim,Female,4.05
32,E,2814,SoH,Omer Javed,Male,4.03
32,F,3810,MAE,Nicholas Tan,Male,3.95
32,F,3713,CCDS,Selene Tsai,Female,4.2
32,F,5956,WKW SCI,Cheng Yuan,Male,4.03
32,F,5289,CCEB,Cynthia Chan,Female,4.17
32,F,2648,MAE,Nisa Tan,Female,4.14
32,G,1097,EEE,Shubham Prakash,Male,4.15
32,G,1715,CCEB,Sabrina Wong,Female,4.01
32,G,2167,CCDS,Kanghao,Male,4.1
32,G,4437,EEE,Fatima Binti Rahim,Female,4.06
32,G,4841,MAE,Anya Iyer,Female,4.14
32,H,4958,CoB (NBS),Ryan Turner,Male,4.0
32,H,868,SSS,Rida Bukhari,Female,4.2
32,H,182,CCEB,Colton Ross,Male,4.03
32,H,7,CoB (NBS),Sophie Allen,Female,4.16
32,H,2983,LKCMedicine,Yani Tan,Female,4.11
32,I,2442,CCEB,Derek Wilson,Male,4.14
32,I,802,CoB (NBS),Xue Chen,Female,4.02
32,I,2180,EEE,Anthony Stewart,Male,4.1
32,I,736,SSS,Lorelei Chen,Female,4.06
32,I,3259,SPMS,Amira Rahman,Female,4.11
32,J,3716,LKCMedicine,Sergey Fedorov,Male,4.01
32,J,4660,SoH,Mina Lim,Female,4.2
32,J,1919,EEE,Hao Chen,Male,4.03
32,J,5559,CoB (NBS),Naina Noor,Female,4.16
32,J,1255,MSE,Uli Agustin,Female,4.1
33,A,3198,MAE,Raymond Tan,Male,4.22
33,A,4754,CEE,Yu Chen,Female,3.89
33,A,1876,CoB (NBS),Jonas Li,Male,4.19
33,A,2795,EEE,Rhea Verma,Female,4.01
33,A,4194,EEE,Jin Hui,Male,4.09
33,B,1434,CEE,Wira Bin Fadli,Male,3.85
33,B,3594,CoB (NBS),Luna Zhao,Female,4.52
33,B,5100,SBS,Jacky Lau,Male,4.04
33,B,3618,CoB (NBS),Mila Perez,Female,4.19
33,B,4690,SoH,Fengxiu,Female,4.15
33,C,1517,SPMS,Liang Zhao,Male,4.22
33,C,1059,CCDS,Eleanor Scott,Female,3.9
33,C,1717,CEE,Chase Sanders,Male,4.15
33,C,1148,CCEB,Rebecca Chen,Female,4.02
33,C,3399,CCDS,Bunga Melati,Female,4.15
33,D,1121,CoB (NBS),Milo Wong,Male,4.0
33,D,3589,WKW SCI,Fatima Reddy,Female,4.52
33,D,2817,MAE,Lyndon Torres,Male,4.04
33,D,1748,CCEB,Maya Shankar,Female,4.19
33,D,3161,CoB (NBS),Neela Kaur,Female,4.14
33,E,5927,NIE,Liang Zhao,Male,4.22
33,E,5421,WKW SCI,Sophie Lee,Female,3.92
33,E,1937,EEE,Maverick Brown,Male,4.12
33,E,32,SSS,Sophie Ong,Female,4.02
33,E,4555,SBS,Hana Yamada,Female,4.14
33,F,3777,SSS,Isaac Robinson,Male,4.02
33,F,1431,MSE,Lucy Rogers,Female,4.26
33,F,4081,EEE,Liam Collins,Male,4.05
33,F,5069,CCEB,Yuan Li,Female,4.15
33,F,274,CCDS,Zoe Murphy,Female,4.11
33,G,1552,CCDS,Dylan Richardson,Male,4.22
33,G,3537,CoB (NBS),Cora Foster,Female,4.01
33,G,4620,ASE,Ayden Cooper,Male,4.12
33,G,4406,CoB (NBS),Hannah Lim,Female,4.03
33,G,3680,SoH,Lin Yi,Female,4.11
33,H,2896,NIE,Edward Li,Male,4.03
33,H,2855,SoH,Maya Teo,Female,4.25
33,H,2382,MSE,Aashir Khan,Male,4.08
33,H,645,SBS,Xinyi Lim,Female,4.15
33,H,1134,NIE,Afreen Bukhari,Female,4.09
33,I,1423,CCDS,Nandan Yadav,Male,4.2
33,I,4512,CEE,Hao Chen,Female,4.01
33,I,4777,EEE,Amir Bin Jamal,Male,4.1
33,I,19,CoB (NBS),Maya Sarin,Female,4.03
33,I,3842,CCEB,Priti Singh,Female,4.03
33,J,125,ADM,Graham Yang,Male,4.03
33,J,781,NIE,Nur Fatima,Female,4.2
33,J,2911,CoB (NBS),Liang Wei,Male,4.08
33,J,553,SoH,Lola Lee,Female,4.15
33,J,1675,CCDS,Mina Qiu,Female,4.03
34,A,2656,CoB (NBS),Siddharth Patel,Male,4.26
34,A,232,CCEB,Hafizah Binti Mohd,Female,3.85
34,A,101,CoE,Hao Ren,Male,4.19
34,A,2629,CEE,Fiona Garcia,Female,4.01
34,A,5851,CCEB,Li Qiang,Male,4.14
34,B,3086,NIE,Arnav Mehta,Male,3.88
34,B,5412,CCDS,Dewi Anjani,Female,4.3
34,B,3048,SBS,Tama Prabowo,Male,4.0
34,B,4919,CoB (NBS),Ivy Yu,Female,4.19
34,B,739,CEE,Nash Clark,Male,4.08
34,C,1907,EEE,Bruno Alonzo,Male,4.26
34,C,2250,WKW SCI,Gina Tam,Female,3.91
34,C,1069,EEE,Zhen Yang,Male,4.18
34,C,3154,CCEB,Jessica Liu,Female,4.01
34,C,2003,SPMS,Matthew Morgan,Male,4.08
34,D,5444,NIE,Frankie Yip,Male,3.88
34,D,3582,EEE,Sakshi Bhatia,Female,4.26
34,D,2128,CCDS,Rizwan Ahmad,Male,4.02
34,D,4000,CCDS,Li Wei,Female,4.17
34,D,4010,CoE,Lily Li,Female,4.08
34,E,4932,NIE,Nitesh Singh,Male,4.2
34,E,722,SSS,Talia Wong,Female,3.91
34,E,4967,SoH,Xiang Li,Male,4.17
34,E,1992,MAE,Victoria Ross,Female,4.02
34,E,3659,CCDS,Arjun Sharma,Male,4.06
34,F,4989,CCEB,Ethan Clark,Male,3.97
34,F,1396,SBS,Tina Li,Female,4.22
34,F,3956,ADM,Asher Bell,Male,4.03
34,F,1587,CCEB,Aditi Reddy,Female,4.17
34,F,1345,EEE,Angela Lee,Female,4.14
34,G,1624,SPMS,Aihua Li,Male,4.2
34,G,4368,SSS,Kaira Tan,Female,3.92
34,G,2635,CCDS,Jin Wei Tan,Male,4.15
34,G,2881,EEE,Cynthia Handayani,Female,4.05
34,G,4573,CEE,Ruba Khan,Female,4.12
34,H,2153,SPMS,Takashi Tanaka,Male,3.97
34,H,2969,SSS,Zai Binti Mohd,Female,4.2
34,H,429,CoB (NBS),Samuel Wang,Male,4.03
34,H,1778,SBS,Nadia Sari,Female,4.15
34,H,5046,WKW SCI,Nanami Nakamura,Female,4.12
34,I,2860,NIE,Nathan Lee,Male,4.19
34,I,3875,CCDS,Mei Lin,Female,3.94
34,I,5564,SPMS,Owen Cox,Male,4.14
34,I,1247,ADM,Dahlia Zhao,Female,4.06
34,I,5364,SPMS,Vanessa Lee,Female,4.1
34,J,864,ASE,Xiao Liu,Male,3.97
34,J,6,CoB (NBS),Ellie Stewart,Female,4.2
34,J,38,CoE,Liam Zhao,Male,4.04
34,J,4843,ASE,Emily Liang,Female,4.14
34,J,2954,EEE,Rizwan Bin Mohd,Female,4.1
35,A,5403,CoB (NBS),Isaac Robinson,Male,4.27
35,A,5124,EEE,Anika Patel,Female,3.85
35,A,3650,EEE,Huang Lei,Male,4.17
35,A,1388,CCDS,Alina Tan,Female,4.05
35,A,68,SSS,Minnie Zhang,Female,4.15
35,B,4604,EEE,Jianjun,Male,3.85
35,B,4446,SSS,Elsa Binti Sulaiman,Female,4.3
35,B,1127,MAE,Carter Bell,Male,4.09
35,B,404,EEE,Mei Ling,Female,4.2
35,B,526,SPMS,Nicole Li,Female,4.14
35,C,3711,SBS,Rohan Bhatt,Male,4.22
35,C,2065,ADM,Katherine Diaz,Female,3.85
35,C,1453,EEE,Taro Yamamoto,Male,4.15
35,C,4407,ADM,Shiming,Female,4.05
35,C,5467,SBS,Lily Wong,Female,4.14
35,D,2222,CoE,Talha Ali,Male,4.02
35,D,467,MAE,Samantha Nguyen,Female,4.22
35,D,1896,NIE,Eko Supriyanto,Male,4.09
35,D,3507,CCEB,Ika Binti Jamal,Female,4.2
35,D,3002,CEE,Sana Iyer,Female,4.12
35,E,3353,CoE,Zhi Qi Tan,Male,4.19
35,E,5086,MSE,Isla Lin,Female,3.95
35,E,5258,CCDS,Noah Wong,Male,4.15
35,E,57,CEE,Ling Xu,Female,4.06
35,E,3997,EEE,Mira Wong,Female,4.12
35,F,2912,CCDS,Kieran Tan,Male,4.03
35,F,4521,CCEB,Laurel Wu,Female,4.22
35,F,360,EEE,Leo Tan,Male,4.12
35,F,940,SoH,Fangzhou,Female,4.2
35,F,2928,CCDS,Alyssa Ong,Female,4.12
35,G,5838,EEE,Thomas Lee,Male,4.19
35,G,4053,SSS,Gemma Lee,Female,4.0
35,G,504,CoB (NBS),Zeke Murphy,Male,4.14
35,G,1917,CoB (NBS),Riya Joshi,Female,4.06
35,G,1676,SoH,Saba Qureshi,Female,4.11
35,H,1975,CoE,Bodhi Yang,Male,4.05
35,H,3796,SSS,Zhonghua,Female,4.2
35,H,3916,CoE,Luca Yang,Male,4.12
35,H,773,EEE,Tran Thi Phuong,Female,4.16
35,H,4445,MAE,Evelyn Wang,Female,4.1
35,I,1512,SBS,Yuan Feng,Male,4.18
35,I,3720,CCDS,Shalini Gupta,Female,4.0
35,I,3069,CCDS,Zhang Qiang,Male,4.13
